"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_1.0"	"GLADKOYE"	"Neotoma"	847	876	"Gladkoye Bog"	55	83.33333	80	"Asia"	"Peat"	"Raw"	57	"AWI"	12	133	11153	196.8	11020	"Peat bog. Physiography: river valley. Surrounding vegetation: meadows-Betula-Populus forest."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Firsov, L.V., Volkova, V.S., Levina, T.P., Nikolaeva, I.V., Orlova, L.A., Panychev, V.A. and Volkov, I.A., 1982. The stratigraphy, geochronology, and standard spore-pollen diagram for Holocene peat, Gladkoye Bog, Novosibirsk. In: Problems of stratigraphy and paleogeography of the Pleistocene of Siberia ed. by S.A. Arkhipov (pp.96-107). Nauka, Novosibirsk (in Russian)."	NA	"Orlova, L.A., 1990. The Holocene of Baraba (stratigraphy and radiocarbon chronology). Joint Institute for Geology, Geophysics and Mineralogy, Siberia Branch, USSR Academy of Sciences, Novosibirsk (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GLUPEAT"	"Neotoma"	851	880	"Peat Exposure, Glukhoye Lake"	59.75	149.9167	10	"Asia"	"Peat"	"Raw"	6	"AWI"	6	3527	7866	867.8	4339	"Peat exposure. Physiography: coastal lowland. Surrounding vegetation: Larix-Betula forest; graminoid meadows."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Lozhkin, A.V., Skorodumov, I.N., Meshkov, A.P. and Rovako, L.G., 2014. Changed paleogeographic environments in the region of Glukhoye Lake (north coast of the Okhotsk Sea) during the Pleistocene-Holocene transition. Doklady Akademii Nauk, 316(1), pp.184-188 (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GOLUBOY"	"Neotoma"	939	968	"Goluboye Lake"	61.11	152.26	810	"Asia"	"Lake"	"Raw"	41	"AWI"	10	129	13471	333.6	13342	"Lake formed by colluvial fan blockage. Physiography: glacial terrain in broad mt. valley. Surrounding vegetation: Larix dahurica-lichen woodland."	"1995-07-01 00:00:00"	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Lozhkin, A.V., Anderson, P.M., Belaya, B.V., Glushkova, O.Y. and Stetsenko, T.V., 2000. Vegetation change in northeast Siberia at the Pleistocene-Holocene boundary and during the Holocene. In: The Quaternary period of Beringia ed. by K.V. Simakov (pp.53-75). North East Interdisciplinary Research Institute, Far East Branch, Russian Academy of Sciences, Magadan (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156356.9	"GIS"	"l, GE, L2, Used only lake closeby in 500m distance"
"LegacyPollen_1.0"	"GURSKII"	"Neotoma"	966	997	"Gurskii Peat [Site 4381]"	50.06667	137.0833	15	"Asia"	"Peat"	"Raw"	31	"AWI"	7	203	13840	454.6	13637	"Peat exposure in drainage channel. Physiography: river valley. Surrounding vegetation: bog shrubs and Sphagnum."	"1986-08-10 00:00:00"	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Korotky, A.M., 1982. Paleographic conditions of the formation of Quaternary peats (south of Far East). In: Modern sedimentation and morpholithogenesis of the Far East ed. by S.P. Pletnev and V.S. Pushkar (pp.58-71). Far Eastern Science Center, USSR Academy of Sciences, Vladivostok (in Russian)."	NA	"Korotky, A.M., Kovalyukh, N.N. and Volkov, V.G., 1989. Radiocarbon dating of Quaternary deposits (south Far East). Preprint. Far East Branch of the USSR Academy of Sciences, Vladivostok (in Russian)."	NA	"Sochava, V.B., 1968. The map of vegetation of the Amur Basin. Geodesy and Cartography Administration, Leningrad (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"GYTGYKAI"	"Neotoma"	967	998	"Gytgykai Lake"	63.16667	175	102	"Asia"	"Lake"	"Raw"	68	"AWI"	5	6306	23813	261.3	17507	"Physiography: glacial terrain in tectonic valley. Surrounding vegetation: Pinus pumila-Alnus fruticosa tundra."	"1991-07-01 00:00:00"	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Lozhkin, A.V., Anderson, P.M., Brubaker, L.B., Kotov, A.N., Kotova, L.N., Prokhorova, T.P. and Simakov, K.V., 1998. The herb pollen zone from sediments of glacial lakes. In: Environmental Changes in Beringia During the Quaternary ed. by K.V. Simakov (pp.96-111). North East Interdisciplinary Research Institute, Far East Branch, Russian Academy of Sciences, Magadan (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"can't find a basin"
"LegacyPollen_1.0"	"IGARKA"	"Neotoma"	1108	1141	"Igarka Peat Exposure"	67.66667	86	45	"Asia"	"Peat"	"Raw"	22	"AWI"	3	5655	11190	263.6	5535	"Buried peat exposed in river terrace. Physiography: lower river valley. Surrounding vegetation: Picea obovata-Larix sibirica forest."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Il'ina, N.S., Lapshina, E.I. and Lavrenko, N.I., 1985. The vegetation cover of the western Siberia continental plateau. Nauka, Siberia Branch, Novosibirsk (in Russian)."	NA	"Kats, S.V., 1953. History of vegetation of western Siberia during the Holocene. Bulletin of commission for study the Quaternary. Nauka, Moscow, 13, pp.118-123 (in Russian)."	NA	"Levkovskaya, G.M., Kind, N.V., Zavel'skii, F.S. and Forova, V.S., 1970. Absolute age of peat from the Igarka region and Holocene zonal sequences of western Siberia. Bulletin of commission for study the Quaternary. Nauka, Moscow, 37, pp.94-101 (in Russian)."	NA	"Orlova, V.V., 1962. Climate of the USSR: western Siberia. Gidrometizdat, Leningrad (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"Ilinka_Terrace"	"Neotoma"	1111	1144	"Il'inka Terrace"	47.96667	142.1667	3	"Asia"	"Coast"	"Raw"	4	"AWI"	3	646	2698	684	2052	"Exposure in marine terrace. Physiography: river mouth on sea coast. Surrounding vegetation: meadows and bogs."	"1987-08-14 00:00:00"	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Korotky, A., Grebennikova, T., Razjigaeva, N., Volkov, V., Mokhova, L., Ganzey, L. and Bazarova, V., 1997. Marine terraces of western Sakhalin Island. Catena, 30(1), pp.61-81."	"https://doi.org/10.1016/S0341-8162(97)00002-7"	"Korotkiy, A.M., Pushkar, V.S., Grebennikova, T.A., Razzhigaeva, N.G., Karaulova, L.P., Mokhova, L.M., Ganzey, L.A., Cherepanova, M.N., Bazarova, V.B., Volkov, V.G. and Kovalyukh, N.N., 1997. Marine terraces and Quaternary history of the Sakhalin Shelf. Dal'nauka, Vladivostok (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"Izylmetevskaya"	"Neotoma"	1122	1156	"Izylmet'evskaya Terrace Exposure 3410"	48.81667	141.9667	4	"Asia"	"Coast"	"Raw"	15	"AWI"	5	3015	4817	128.7	1802	"Exposure in marine terrace. Physiography: coastal plain. Surrounding vegetation: Larix forest with bogs."	"1987-09-06 00:00:00"	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Korotky, A., Grebennikova, T., Razjigaeva, N., Volkov, V., Mokhova, L., Ganzey, L. and Bazarova, V., 1997. Marine terraces of western Sakhalin Island. Catena, 30(1), pp.61-81."	"https://doi.org/10.1016/S0341-8162(97)00002-7"	"Korotkiy, A.M., Pushkar, V.S., Grebennikova, T.A., Razzhigaeva, N.G., Karaulova, L.P., Mokhova, L.M., Ganzey, L.A., Cherepanova, M.N., Bazarova, V.B., Volkov, V.G. and Kovalyukh, N.N., 1997. Marine terraces and Quaternary history of the Sakhalin Shelf. Dal'nauka, Vladivostok (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chenhzi: publication. Lake shapes: ? special type: coast?"
"LegacyPollen_1.0"	"JACKLOND"	"Neotoma"	1124	1158	"Jack London Lake"	62.07229	149.5398	820	"Asia"	"Lake"	"Raw"	60	"AWI"	5	208	17872	299.4	17664	"Morainally dammed lake. Physiography: glacial topography in mountains. Surrounding vegetation: larch forest."	"1989-07-01 00:00:00"	"Lozhkin, A.V., Anderson, P.M., Eisner, W.R., Ravako, L.G., Hopkins, D.M., Brubaker, L.B., Colinvaux, P.A. and Miller, M.C., 1993. Late Quaternary lacustrine pollen records from southwestern Beringia. Quaternary Research, 39(3), pp.314-324."	"https://doi.org/10.1006/qres.1993.1038"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14136166	"Google Earth"	"Chenhzi: publication. Lake shapes: ? check in gis. It is definitely a lake."
"LegacyPollen_1.0"	"Wrangle_Island_JackLondonLake"	"Neotoma"	1126	1161	"Jack London Lake"	70.89417	179.6236	7	"Asia"	"Lake"	"Raw"	20	"AWI"	6	321	15024	773.8	14703	"Shallow lake on coastal plain. Surrounding vegetation: Cyperaceae-Poaceae tundra."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Lozhkin, A.V., Anderson, P.M., Vartanyan, S.L., Brown, T.A., Belaya, B.V. and Kotov, A.N., 2001. Late Quaternary paleoenvironments and modern pollen data from Wrangel Island (Northern Chukotka). Quaternary Science Reviews, 20(1-3), pp.217-233."	"https://doi.org/10.1016/S0277-3791(00)00121-9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	599845.4	"GIS"	"l, GE, L2,"
"LegacyPollen_1.0"	"KALIST"	"Neotoma"	1397	1433	"Kalistratikha Exposure"	53.33333	83.25	190	"Asia"	"Alluvial/Fluvial"	"Raw"	8	"AWI"	4	14084	39091	3572.4	25007	"Exposure on 50 m terrace of the Ob River. Physiography: river valley. Surrounding vegetation: Betula-Pinus forest with Poaceae meadows."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Panychev, V.A. and Orlova, L.A., 1973. The radiocarbon age of Kalmanskoii suite of Biisko-Barnaul'skoii Depression. In: Pleistocene of Siberia and neighboring region ed. by V.N. Saks (pp.51-54). Nauka, Moscow (in Russian)."	NA	"Zudin, A.N. and Votakh, M.R., 1977. The stratigraphy of Pliocene and Quaternary strata of Priobskogo Plateau. Nauka, Novosibirsk (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"KARASYE"	"Neotoma"	1402	1439	"Karasye Lake"	53.03	70.22	435	"Asia"	"Lake"	"Raw"	38	"AWI"	7	-37	6204	168.7	6241	"Tectonic lake with outlet. Physiography: Kokchetav massif, low granite hills. Surrounding vegetation: pine forest."	"1990-01-01 00:00:00"	"Tarasov, P.E., Harrison, S.P., Saarse, L., Pushenko, M.Y., Andreev, A.A., Aleshinskaya, Z.V., Davydova, N.N., Dorofeyuk, N.I., Efremov, Y.V., Khomutova, V.I., Sevastyanov, D.V., Tamosaitis, J., Uspenskaya, O.N., Yakushko, O.F. and Tarasova, I.V., 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA."	NA	"Kremenetski, C., Tarasov, P. and Cherkinsky, A., 1997. Postglacial development of Kazakhstan pine forests. Geographie physique et Quaternaire, 51(3), pp.391-404."	"https://doi.org/10.7202/033138ar"	"Tarasov, P.E. and Kremenetskii, K.V., 1995. Geochronology and stratigraphy of the Holocene lacustrine-bog deposits in northern and central Kazakhstan. Stratigraphy and Geological Correlation, 3(1), pp.73-80."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166236.5	"GIS"	"l, GE, L2, modified LW shape"
"LegacyPollen_1.0"	"KARGA"	"Neotoma"	1404	1441	"Karginskii Cape Peat Exposure"	70	85	60	"Asia"	"Peat"	"Raw"	19	"AWI"	13	1160	9026	437	7866	"Peat exposure in river bluff. Physiography: river valley. Surrounding vegetation: Pinus sylvestris-P. sibirica-tree Betula."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Firsov, L.V., Levina, T.P. and Troitskii, S.L., 1972. The Holocene climatic changes in northern Siberia. In: Climatic changes in arctic areas during the last ten thousand years ed. by V. Vasari, H. Hyvarinen, and S. Hicks (pp.341-349). Acta Universitatis Onlensis. Section A., Scientitae Rerum Naturalium Number 3, Geologica Number 3. University of Oula, Oula."	NA	"Kind, N.V., 1969. Late glacial and post-glacial times in Siberia (new data about absolute geochronology). In: Holocene ed. by M.I. Neishtadt (pp.195-202). Nauka, Moscow (in Russian)."	NA	"Levina, T.P. and Nikitin, V.P., 1973. Paleobotanical characteristics of Holocene peat in the Karginskii Cape region of the Yenisei River. In: The Pleistocene of Siberia and bordering oblasts ed. by V.N. Saks (pp.80-85). Nauka, Moscow (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"KARGOPOL"	"Neotoma"	1405	1442	"Kargopolovo Exposure"	55	83	75	"Asia"	"Alluvial/Fluvial"	"Raw"	16	"AWI"	4	77	7233	477.1	7156	"Exposure in floodplain terrace. Physiography: river valley. Surrounding vegetation: Poaceae-Cyperaceae."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Arkhipov, S.A. and Votakh, M.R., 1973. History of the vegetation during the middle and late Wurm and the Holocene in the upper Ob valley. In: The Pleistocene of Siberia and neighboring regions ed. by V.N. Saks (pp.130-143). Nauka, Moscow (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"KAYAKSK"	"Neotoma"	1407	1444	"Kayakskoye Zaimitschye"	55	81	150	"Asia"	"Peat"	"Raw"	31	"AWI"	5	604	7220	220.5	6616	"Peat from exposure. Physiography: lower river valley. Surrounding vegetation: Betula-Pinus forest."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Levina, T.P., Orlova, L.A., Panychev, V.A. and Ponomareva, E.A., 1987. Radiochronometry and pollen stratigraphy of Holocene peat of Kayakskoye Zaimitschye (Barabinskaya forest-steppe). In: Regional Geochronology of Siberia and Far East ed. by I.V. Nikolayeva (pp.136-143). Nauka, Novosibirsk (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"Khlebnikova_Stream"	"Neotoma"	1476	1513	"Khlebnikov Stream Exposure 5858"	43.73386	145.4882	3	"Asia"	"Coast"	"Raw"	14	"AWI"	4	374	5478	392.6	5104	"Exposure in lagoon terrace. Physiography: coastal plain. Surrounding vegetation: boggy meadow. Surrounding vegetation: Quercus crispula, Acer, Phellodendron amurense, Juglans, Betula, Aralia, Acer, Picea microsperma, Abies mayriana, Abies sachalinensis."	"1994-07-16 00:00:00"	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Korotky, A.M., Razzhigaeva, N.G., Mokhova, L.M., Ganzey, L.A., Grebennikova, T.A. and Bazarova, V.B., 1996. Coastal dunes as an indicator of period of global climatic deterioration (Kunashir Island, Kuriles). Geology of the Pacific Ocean, 13, pp.73-84."	NA	"Korotky, A.M., Razjigaeva, N.G., Grebennikova, T.A., Ganzey, L.A., Mokhova, L.M., Bazarova, V.B. and Sulerzhitsky, L.D., 1995. Holocene marine terraces of Kunashir Island. The Quaternary Research (Daiyonki-Kenkyu), 34(5), pp.359-375 (in Japanese)."	"https://doi.org/10.4116/jaqua.34.5_359"	"Korotky, A.M., Razjigaeva, N.G., Grebennikova, T.A., Ganzey, L.A., Mokhova, L.M., Bazarova, V.B., Sulerzhitsky, L.D. and Lutaenko, K.A., 2000. Middle-and late-Holocene environments and vegetation history of Kunashir Island, Kurile Islands, northwestern Pacific. The Holocene, 10(3), pp.311-331."	"https://doi.org/10.1191/095968300667552216"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Chenhzi: publication. Lake shapes: ? special type: coast?"
"LegacyPollen_1.0"	"KOLYMA"	"Neotoma"	1504	1542	"Berelyekh River"	63.28333	147.75	800	"Asia"	"Alluvial/Fluvial"	"Raw"	19	"AWI"	4	931	21708	1154.3	20777	"Peat and alluvium,glacio-fluvial terrace. Physiography: river valley in mountains. Surrounding vegetation: Larix dahurica forest."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Lozhkin, A.V. and Postolenko, G.A., 1989. New data about the environmental evolution of the mountain region of the Kolyma region during the late Anthropogene. Doklady Akademii Nauk, 307(5), pp.1184-1188 (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_1.0"	"KOMARIT"	"Neotoma"	1505	1543	"Komaritsa Peat Exposure"	57.5	69	42	"Asia"	"Peat"	"Raw"	28	"AWI"	10	103	10553	387	10450	"Buried peat exposed in river terrace. Physiography: river valley. Surrounding vegetation: Pinus-Picea-Abies."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Khotinskiy, N.A., 1977. Holocene of northern Eurasia. Nauka, Moscow (in Russian)."	NA	"Neishtadt, M.I., 1967. About the absolute age of bogs of western Siberia. Revue Roumaine de Biologic Ser Botanique, 12, pp.1981-1986."	NA	"Volkov, I.A., Gurtovaya, E.E. and Firsov, L.V., 1973. The structure, age and history of Holocene peat near Gorno-Slinkino village on the Irtysh River. In: The Pleistocene of Siberia and neighboring regions ed. by V.N. Saks (pp.55-68). Nauka, Moscow (in Russian)."	NA	"Volkova, V.S., 1966. The Quaternary deposits of the lower Irtysh River and their biostratigraphic characteristics. Nauka, Novosibirsk (in Russian)."	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_1.0"	"Kosmodemyanskaya-1"	"Neotoma"	1507	1545	"Gulf of Kosmodem'yanskaya-1 Exposure 5706"	44.15141	145.9411	6	"Asia"	"Coast"	"Raw"	10	"AWI"	3	980	6671	632.3	5691	"The 6-m-thick exposure was found on low marine terrace near the mouth of Prozrachnyii Stream, which empties into Golovin Gulf. Physiography: marine terrace. Surrounding vegetation: Picea-Abies taiga with Picea microsperma, Abies mayriana, A. sachalinensis, Quercus crispula, Acer, Phellodendron amurense, Juglans, Betula, Aralia."	"1993-08-10 00:00:00"	"Korotky, A.M., Razjigaeva, N.G., Grebennikova, T.A., Mokhova, L.M., Ganzey, L.A., Pushkar, V.S. and Bazarova, V.B., 1994. 3/4 mu mu mu mu mu 3/43/4 3/41/4 3/43/4 1/4 mu 3/4 mu 1/4 mu [Marine terraces and coastal evolution of Kunashir Island during the Pleistocene]. Special Publication 3033-94. All Union Institute Science and Technical Information, Vladivostok, Russia (in Russian)."	NA	"Anderson, P.M. and Lozhkin, A.V., 2002. Late Quaternary Vegetation and Climate of Siberia and the Russian Far East (Palynological and Radiocarbon Database). North East Science Center, Far East Branch, Russian Academy of Sciences, Magadan, Russia."	NA	"Korotky, A.M., Razzhigaeva, N.G., Mokhova, L.M., Ganzey, L.A., Grebennikova, T.A. and Bazarova, V.B., 1996. Coastal dunes as an indicator of period of global climatic deterioration (Kunashir Island, Kuriles). Geology of the Pacific Ocean, 13, pp.73-84."	NA	"Korotky, A.M., Razjigaeva, N.G., Grebennikova, T.A., Ganzey, L.A., Mokhova, L.M., Bazarova, V.B. and Sulerzhitsky, L.D., 1995. Holocene marine terraces of Kunashir Island. The Quaternary Research (Daiyonki-Kenkyu), 34(5), pp.359-375 (in Japanese)."	"https://doi.org/10.4116/jaqua.34.5_359"	"Korotky, A.M., Razjigaeva, N.G., Grebennikova, T.A., Ganzey, L.A., Mokhova, L.M., Bazarova, V.B., Sulerzhitsky, L.D. and Lutaenko, K.A., 2000. Middle-and late-Holocene environments and vegetation history of Kunashir Island, Kurile Islands, northwestern Pacific. The Holocene, 10(3), pp.311-331."	"https://doi.org/10.1191/095968300667552216"	NA	NA	NA	NA	NA	NA	NA	NA	"special type: coast?"
